Quadrant,File Name,Path,Category Type,Image Index
Q2,grid_112_40_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_112_40_224.png,Non-Tumor,112
Q2,grid_101_43_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_101_43_224.png,Non-Tumor,101
Q2,grid_89_30_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_89_30_224.png,Non-Tumor,89
Q2,grid_76_52_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_76_52_224.png,Non-Tumor,76
Q2,grid_73_43_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_73_43_224.png,Non-Tumor,73
Q2,grid_89_42_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_89_42_224.png,Non-Tumor,89
Q2,grid_76_30_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_76_30_224.png,Non-Tumor,76
Q2,grid_117_51_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_117_51_224.png,Non-Tumor,117
Q2,grid_101_31_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_101_31_224.png,Non-Tumor,101
Q2,grid_119_44_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_119_44_224.png,Non-Tumor,119
Q2,grid_94_44_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_94_44_224.png,Non-Tumor,94
Q2,grid_87_47_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_87_47_224.png,Non-Tumor,87
Q2,grid_91_37_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_91_37_224.png,Non-Tumor,91
Q2,grid_82_34_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_82_34_224.png,Non-Tumor,82
Q2,grid_113_46_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_113_46_224.png,Non-Tumor,113
Q2,grid_77_44_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_77_44_224.png,Non-Tumor,77
Q2,grid_103_49_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_103_49_224.png,Non-Tumor,103
Q2,grid_83_40_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_83_40_224.png,Non-Tumor,83
Q2,grid_83_50_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_83_50_224.png,Non-Tumor,83
Q2,grid_79_41_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_79_41_224.png,Non-Tumor,79
Q2,grid_118_30_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_118_30_224.png,Non-Tumor,118
Q2,grid_110_38_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_110_38_224.png,Non-Tumor,110
Q2,grid_116_47_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_116_47_224.png,Non-Tumor,116
Q2,grid_114_44_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_114_44_224.png,Non-Tumor,114
Q2,grid_76_39_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_76_39_224.png,Non-Tumor,76
Q2,grid_75_35_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_75_35_224.png,Non-Tumor,75
Q2,grid_117_48_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_117_48_224.png,Non-Tumor,117
Q2,grid_101_38_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_101_38_224.png,Non-Tumor,101
Q2,grid_97_51_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_97_51_224.png,Non-Tumor,97
Q2,grid_84_52_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_84_52_224.png,Non-Tumor,84
Q2,grid_97_33_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_97_33_224.png,Non-Tumor,97
Q2,grid_92_40_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_92_40_224.png,Non-Tumor,92
Q2,grid_107_35_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_107_35_224.png,Non-Tumor,107
Q2,grid_85_44_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_85_44_224.png,Non-Tumor,85
Q2,grid_90_38_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_90_38_224.png,Non-Tumor,90
Q2,grid_110_31_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_110_31_224.png,Non-Tumor,110
Q2,grid_115_52_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_115_52_224.png,Non-Tumor,115
Q2,grid_74_33_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_74_33_224.png,Non-Tumor,74
Q2,grid_71_40_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_71_40_224.png,Non-Tumor,71
Q2,grid_71_50_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_71_50_224.png,Non-Tumor,71
Q2,grid_98_30_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_98_30_224.png,Non-Tumor,98
Q2,grid_103_50_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_103_50_224.png,Non-Tumor,103
Q2,grid_83_49_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_83_49_224.png,Non-Tumor,83
Q2,grid_95_39_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_95_39_224.png,Non-Tumor,95
Q2,grid_108_36_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_108_36_224.png,Non-Tumor,108
Q2,grid_96_35_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_96_35_224.png,Non-Tumor,96
Q2,grid_118_39_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_118_39_224.png,Non-Tumor,118
Q2,grid_85_36_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_85_36_224.png,Non-Tumor,85
Q2,grid_93_46_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_93_46_224.png,Non-Tumor,93
Q2,grid_80_45_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_80_45_224.png,Non-Tumor,80
Q2,grid_112_30_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_112_30_224.png,Non-Tumor,112
Q2,grid_101_33_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_101_33_224.png,Non-Tumor,101
Q2,grid_104_50_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_104_50_224.png,Non-Tumor,104
Q2,grid_73_51_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_73_51_224.png,Non-Tumor,73
Q2,grid_82_36_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_82_36_224.png,Non-Tumor,82
Q2,grid_109_49_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_109_49_224.png,Non-Tumor,109
Q2,grid_87_45_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_87_45_224.png,Non-Tumor,87
Q2,grid_94_46_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_94_46_224.png,Non-Tumor,94
Q2,grid_84_49_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_84_49_224.png,Non-Tumor,84
Q2,grid_92_39_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_92_39_224.png,Non-Tumor,92
Q2,grid_81_48_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_81_48_224.png,Non-Tumor,81
Q2,grid_78_45_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_78_45_224.png,Non-Tumor,78
Q2,grid_87_37_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_87_37_224.png,Non-Tumor,87
Q2,grid_82_44_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_82_44_224.png,Non-Tumor,82
Q2,grid_76_40_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_76_40_224.png,Non-Tumor,76
Q2,grid_104_32_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_104_32_224.png,Non-Tumor,104
Q2,grid_112_52_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_112_52_224.png,Non-Tumor,112
Q2,grid_112_42_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_112_42_224.png,Non-Tumor,112
Q2,grid_90_33_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_90_33_224.png,Non-Tumor,90
Q2,grid_86_43_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_86_43_224.png,Non-Tumor,86
Q2,grid_86_53_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_86_53_224.png,Non-Tumor,86
Q2,grid_79_31_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_79_31_224.png,Non-Tumor,79
Q2,grid_118_50_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_118_50_224.png,Non-Tumor,118
Q2,grid_118_40_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_118_40_224.png,Non-Tumor,118
Q2,grid_113_36_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_113_36_224.png,Non-Tumor,113
Q2,grid_98_49_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_98_49_224.png,Non-Tumor,98
Q2,grid_74_38_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_74_38_224.png,Non-Tumor,74
Q2,grid_105_46_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_105_46_224.png,Non-Tumor,105
Q2,grid_72_47_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_72_47_224.png,Non-Tumor,72
Q2,grid_103_39_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_103_39_224.png,Non-Tumor,103
Q2,grid_77_46_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_77_46_224.png,Non-Tumor,77
Q2,grid_100_47_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_100_47_224.png,Non-Tumor,100
Q2,grid_71_39_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_71_39_224.png,Non-Tumor,71
Q2,grid_113_44_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_113_44_224.png,Non-Tumor,113
Q2,grid_86_31_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_86_31_224.png,Non-Tumor,86
Q2,grid_79_53_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_79_53_224.png,Non-Tumor,79
Q2,grid_90_41_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_90_41_224.png,Non-Tumor,90
Q2,grid_83_52_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_83_52_224.png,Non-Tumor,83
Q2,grid_81_41_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_81_41_224.png,Non-Tumor,81
Q2,grid_97_31_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_97_31_224.png,Non-Tumor,97
Q2,grid_109_32_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_109_32_224.png,Non-Tumor,109
Q2,grid_70_36_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_70_36_224.png,Non-Tumor,70
Q2,grid_101_48_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_101_48_224.png,Non-Tumor,101
Q2,grid_112_39_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_112_39_224.png,Non-Tumor,112
Q2,grid_99_46_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_99_46_224.png,Non-Tumor,99
Q2,grid_75_37_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_75_37_224.png,Non-Tumor,75
Q2,grid_107_45_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_107_45_224.png,Non-Tumor,107
Q2,grid_102_36_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_102_36_224.png,Non-Tumor,102
Q2,grid_111_35_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_111_35_224.png,Non-Tumor,111
Q2,grid_97_43_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_97_43_224.png,Non-Tumor,97
Q2,grid_84_50_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_84_50_224.png,Non-Tumor,84
Q2,grid_84_40_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_84_40_224.png,Non-Tumor,84
Q2,grid_98_32_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_98_32_224.png,Non-Tumor,98
Q2,grid_74_43_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_74_43_224.png,Non-Tumor,74
Q2,grid_74_53_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_74_53_224.png,Non-Tumor,74
Q2,grid_85_34_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_85_34_224.png,Non-Tumor,85
Q2,grid_96_37_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_96_37_224.png,Non-Tumor,96
Q2,grid_86_38_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_86_38_224.png,Non-Tumor,86
Q2,grid_90_48_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_90_48_224.png,Non-Tumor,90
Q2,grid_83_39_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_83_39_224.png,Non-Tumor,83
Q2,grid_95_49_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_95_49_224.png,Non-Tumor,95
Q2,grid_96_45_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_96_45_224.png,Non-Tumor,96
Q2,grid_118_49_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_118_49_224.png,Non-Tumor,118
Q2,grid_93_36_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_93_36_224.png,Non-Tumor,93
Q2,grid_80_35_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_80_35_224.png,Non-Tumor,80
Q2,grid_71_52_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_71_52_224.png,Non-Tumor,71
Q2,grid_71_42_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_71_42_224.png,Non-Tumor,71
Q2,grid_98_50_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_98_50_224.png,Non-Tumor,98
Q2,grid_115_40_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_115_40_224.png,Non-Tumor,115
Q2,grid_107_36_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_107_36_224.png,Non-Tumor,107
Q2,grid_76_48_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_76_48_224.png,Non-Tumor,76
Q2,grid_101_49_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_101_49_224.png,Non-Tumor,101
Q2,grid_70_37_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_70_37_224.png,Non-Tumor,70
Q2,grid_75_44_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_75_44_224.png,Non-Tumor,75
Q2,grid_117_39_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_117_39_224.png,Non-Tumor,117
Q2,grid_99_35_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_99_35_224.png,Non-Tumor,99
Q2,grid_84_33_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_84_33_224.png,Non-Tumor,84
Q2,grid_92_43_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_92_43_224.png,Non-Tumor,92
Q2,grid_81_40_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_81_40_224.png,Non-Tumor,81
Q2,grid_92_31_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_92_31_224.png,Non-Tumor,92
Q2,grid_84_41_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_84_41_224.png,Non-Tumor,84
Q2,grid_84_51_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_84_51_224.png,Non-Tumor,84
Q2,grid_99_47_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_99_47_224.png,Non-Tumor,99
Q2,grid_112_38_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_112_38_224.png,Non-Tumor,112
Q2,grid_70_45_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_70_45_224.png,Non-Tumor,70
Q2,grid_73_49_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_73_49_224.png,Non-Tumor,73
Q2,grid_102_37_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_102_37_224.png,Non-Tumor,102
Q2,grid_114_47_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_114_47_224.png,Non-Tumor,114
Q2,grid_89_48_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_89_48_224.png,Non-Tumor,89
Q2,grid_93_45_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_93_45_224.png,Non-Tumor,93
Q2,grid_115_33_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_115_33_224.png,Non-Tumor,115
Q2,grid_71_31_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_71_31_224.png,Non-Tumor,71
Q2,grid_74_52_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_74_52_224.png,Non-Tumor,74
Q2,grid_74_42_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_74_42_224.png,Non-Tumor,74
Q2,grid_71_53_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_71_53_224.png,Non-Tumor,71
Q2,grid_110_32_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_110_32_224.png,Non-Tumor,110
Q2,grid_115_41_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_115_41_224.png,Non-Tumor,115
Q2,grid_79_39_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_79_39_224.png,Non-Tumor,79
Q2,grid_95_48_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_95_48_224.png,Non-Tumor,95
Q2,grid_93_37_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_93_37_224.png,Non-Tumor,93
Q2,grid_96_44_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_96_44_224.png,Non-Tumor,96
Q2,grid_94_47_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_94_47_224.png,Non-Tumor,94
Q2,grid_82_37_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_82_37_224.png,Non-Tumor,82
Q2,grid_92_38_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_92_38_224.png,Non-Tumor,92
Q2,grid_84_48_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_84_48_224.png,Non-Tumor,84
Q2,grid_117_42_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_117_42_224.png,Non-Tumor,117
Q2,grid_101_32_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_101_32_224.png,Non-Tumor,101
Q2,grid_73_50_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_73_50_224.png,Non-Tumor,73
Q2,grid_76_41_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_76_41_224.png,Non-Tumor,76
Q2,grid_73_32_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_73_32_224.png,Non-Tumor,73
Q2,grid_112_43_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_112_43_224.png,Non-Tumor,112
Q2,grid_101_50_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_101_50_224.png,Non-Tumor,101
Q2,grid_101_40_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_101_40_224.png,Non-Tumor,101
Q2,grid_82_45_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_82_45_224.png,Non-Tumor,82
Q2,grid_91_46_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_91_46_224.png,Non-Tumor,91
Q2,grid_78_44_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_78_44_224.png,Non-Tumor,78
Q2,grid_74_39_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_74_39_224.png,Non-Tumor,74
Q2,grid_113_37_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_113_37_224.png,Non-Tumor,113
Q2,grid_103_38_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_103_38_224.png,Non-Tumor,103
Q2,grid_88_47_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Non-Tumor/grid_88_47_224.png,Non-Tumor,88
